date,session_id,source,medium,campaign,device,sessions,engaged,page_views,duration_seconds,event_name,key_event_click_whatsapp
2026-07-30,101427,(direct),(none),(not set),mobile,1,0,2,3.0,no_key_event,0
2026-07-30,101426,google,cpc,Remarketing_Site,mobile,1,0,1,3.0,no_key_event,0
2026-07-30,101431,google,organic,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-07-31,101498,google,cpc,Pesquisa_Implantes,mobile,1,1,1,63.0,no_key_event,0
2026-07-31,101491,instagram,social,(not set),mobile,1,0,3,64.0,no_key_event,0
2026-07-31,101492,google,organic,(not set),desktop,1,1,2,84.0,no_key_event,0
2026-07-31,101493,(direct),(none),(not set),mobile,1,0,1,24.0,no_key_event,0
2026-07-31,101494,google,maps,(not set),mobile,1,1,1,92.0,no_key_event,0
2026-07-31,101495,instagram,social,(not set),mobile,1,1,3,101.0,no_key_event,0
2026-07-31,101496,google,cpc,Pesquisa_Implantes,mobile,1,1,1,65.0,no_key_event,0
2026-07-31,101497,google,organic,(not set),tablet,1,1,1,105.0,no_key_event,0
2026-07-31,101499,google,cpc,Remarketing_Site,mobile,1,1,2,72.0,no_key_event,0
2026-07-31,101506,google,cpc,Pesquisa_Implantes,mobile,1,1,3,100.0,no_key_event,0
2026-07-31,101501,instagram,social,(not set),mobile,1,0,3,12.0,no_key_event,0
2026-07-31,101502,google,maps,(not set),mobile,1,0,1,39.0,no_key_event,0
2026-07-31,101503,google,organic,(not set),mobile,1,1,1,110.0,no_key_event,0
2026-07-31,101504,instagram,social,(not set),mobile,1,0,2,58.0,no_key_event,0
2026-07-31,101505,instagram,social,(not set),mobile,1,1,3,75.0,no_key_event,0
2026-07-31,101507,instagram,social,(not set),desktop,1,1,3,61.0,no_key_event,0
2026-07-31,101508,google,cpc,Pesquisa_Implantes,mobile,1,1,4,68.0,no_key_event,0
2026-07-31,101509,google,cpc,Pesquisa_Implantes,mobile,1,1,1,98.0,no_key_event,0
2026-07-31,101490,google,cpc,Remarketing_Site,mobile,1,0,1,21.0,no_key_event,0
2026-07-31,101500,google,organic,(not set),mobile,1,1,4,61.0,no_key_event,0
2026-07-31,101489,google,maps,(not set),desktop,1,1,1,80.0,no_key_event,0
2026-07-31,101471,(direct),(none),(not set),mobile,1,1,1,58.0,no_key_event,0
2026-07-31,101487,google,organic,(not set),mobile,1,1,2,40.0,no_key_event,0
2026-07-31,101488,google,cpc,Remarketing_Site,mobile,1,1,3,53.0,no_key_event,0
2026-07-31,101468,google,cpc,Pesquisa_Clareamento,desktop,1,1,1,50.0,no_key_event,0
2026-07-31,101469,(direct),(none),(not set),mobile,1,1,1,81.0,no_key_event,0
2026-07-31,101472,(direct),(none),(not set),mobile,1,1,1,28.0,no_key_event,0
2026-07-31,101473,google,organic,(not set),desktop,1,1,1,55.0,no_key_event,0
2026-07-31,101474,google,organic,(not set),mobile,1,0,4,3.0,no_key_event,0
2026-07-31,101475,(direct),(none),(not set),mobile,1,0,3,45.0,no_key_event,0
2026-07-31,101476,facebook,cpc,FB_Promo_Avaliacao,desktop,1,1,2,107.0,no_key_event,0
2026-07-31,101477,facebook,cpc,FB_Implantes_Video,mobile,1,0,1,3.0,no_key_event,0
2026-07-31,101470,google,organic,(not set),desktop,1,1,1,54.0,no_key_event,0
2026-07-31,101479,google,cpc,Pesquisa_Ortodontia,desktop,1,1,1,76.0,no_key_event,0
2026-07-31,101480,google,cpc,Remarketing_Site,mobile,1,0,1,46.0,no_key_event,0
2026-07-31,101481,google,organic,(not set),mobile,1,1,1,103.0,no_key_event,0
2026-07-31,101482,google,organic,(not set),mobile,1,1,2,10.0,no_key_event,0
2026-07-31,101483,google,cpc,Remarketing_Site,mobile,1,1,4,44.0,no_key_event,0
2026-07-31,101486,google,maps,(not set),desktop,1,1,3,85.0,click_whatsapp,1
2026-07-31,101484,(direct),(none),(not set),mobile,1,1,2,104.0,no_key_event,0
2026-07-31,101485,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,2,23.0,no_key_event,0
2026-07-31,101478,google,maps,(not set),mobile,1,0,2,16.0,no_key_event,0
2026-08-01,101529,google,organic,(not set),desktop,1,1,3,30.0,no_key_event,0
2026-08-01,101530,instagram,social,(not set),mobile,1,0,1,9.0,no_key_event,0
2026-08-01,101531,(direct),(none),(not set),mobile,1,1,4,89.0,click_whatsapp,1
2026-08-01,101532,google,organic,(not set),mobile,1,1,1,95.0,no_key_event,0
2026-08-01,101533,google,organic,(not set),mobile,1,1,4,73.0,no_key_event,0
2026-08-01,101534,google,cpc,Remarketing_Site,mobile,1,0,4,36.0,no_key_event,0
2026-08-01,101538,instagram,social,(not set),desktop,1,0,3,18.0,no_key_event,0
2026-08-01,101536,(direct),(none),(not set),mobile,1,1,2,102.0,no_key_event,0
2026-08-01,101537,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,64.0,no_key_event,0
2026-08-01,101539,google,organic,(not set),mobile,1,1,1,71.0,no_key_event,0
2026-08-01,101540,instagram,social,(not set),mobile,1,0,2,41.0,no_key_event,0
2026-08-01,101541,google,cpc,Remarketing_Site,desktop,1,0,2,32.0,no_key_event,0
2026-08-01,101528,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-01,101542,google,cpc,Pesquisa_Ortodontia,tablet,1,0,2,48.0,no_key_event,0
2026-08-01,101535,instagram,social,(not set),mobile,1,0,4,3.0,no_key_event,0
2026-08-01,101527,google,organic,(not set),mobile,1,0,1,17.0,no_key_event,0
2026-08-01,101522,(direct),(none),(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-01,101525,facebook,cpc,FB_Implantes_Video,mobile,1,0,2,36.0,no_key_event,0
2026-08-01,101526,google,organic,(not set),mobile,1,1,1,81.0,no_key_event,0
2026-08-01,101511,google,cpc,Pesquisa_Clareamento,desktop,1,1,2,50.0,no_key_event,0
2026-08-01,101512,google,cpc,Pesquisa_Implantes,mobile,1,0,2,24.0,no_key_event,0
2026-08-01,101513,google,organic,(not set),tablet,1,0,1,3.0,no_key_event,0
2026-08-01,101514,google,organic,(not set),mobile,1,0,1,5.0,no_key_event,0
2026-08-01,101515,facebook,cpc,FB_Implantes_Video,desktop,1,0,2,3.0,no_key_event,0
2026-08-01,101516,google,organic,(not set),desktop,1,0,1,10.0,click_whatsapp,1
2026-08-01,101510,google,maps,(not set),mobile,1,1,2,87.0,click_whatsapp,1
2026-08-01,101518,google,cpc,Remarketing_Site,desktop,1,1,1,67.0,no_key_event,0
2026-08-01,101519,(direct),(none),(not set),mobile,1,1,2,53.0,click_whatsapp,1
2026-08-01,101520,google,organic,(not set),mobile,1,0,3,11.0,no_key_event,0
2026-08-01,101521,google,cpc,Remarketing_Site,mobile,1,1,1,133.0,no_key_event,0
2026-08-01,101523,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,54.0,no_key_event,0
2026-08-01,101524,google,organic,(not set),mobile,1,0,2,87.0,no_key_event,0
2026-08-01,101517,google,cpc,Remarketing_Site,mobile,1,1,1,40.0,no_key_event,0
2026-08-02,101558,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,3.0,no_key_event,0
2026-08-02,101559,(direct),(none),(not set),mobile,1,1,1,76.0,click_whatsapp,1
2026-08-02,101560,google,organic,(not set),mobile,1,1,1,67.0,no_key_event,0
2026-08-02,101561,facebook,cpc,FB_Implantes_Video,tablet,1,1,1,48.0,no_key_event,0
2026-08-02,101562,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,53.0,no_key_event,0
2026-08-02,101566,instagram,social,(not set),desktop,1,1,1,91.0,no_key_event,0
2026-08-02,101564,(direct),(none),(not set),tablet,1,1,2,43.0,no_key_event,0
2026-08-02,101565,google,cpc,Pesquisa_Implantes,mobile,1,1,1,95.0,no_key_event,0
2026-08-02,101567,google,organic,(not set),desktop,1,0,2,9.0,no_key_event,0
2026-08-02,101568,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,21.0,no_key_event,0
2026-08-02,101557,google,cpc,Pesquisa_Implantes,mobile,1,1,1,96.0,no_key_event,0
2026-08-02,101563,google,organic,(not set),mobile,1,0,3,40.0,no_key_event,0
2026-08-02,101556,google,cpc,Pesquisa_Ortodontia,desktop,1,1,2,67.0,no_key_event,0
2026-08-02,101554,google,cpc,Remarketing_Site,mobile,1,0,1,3.0,no_key_event,0
2026-08-02,101545,(direct),(none),(not set),desktop,1,1,1,43.0,no_key_event,0
2026-08-02,101553,facebook,cpc,FB_Implantes_Video,desktop,1,0,3,3.0,no_key_event,0
2026-08-02,101552,google,organic,(not set),mobile,1,1,1,111.0,no_key_event,0
2026-08-02,101551,google,organic,(not set),mobile,1,1,1,37.0,no_key_event,0
2026-08-02,101550,google,cpc,Pesquisa_Clareamento,desktop,1,0,2,35.0,no_key_event,0
2026-08-02,101549,google,maps,(not set),mobile,1,1,4,74.0,no_key_event,0
2026-08-02,101548,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,77.0,no_key_event,0
2026-08-02,101547,google,cpc,Pesquisa_Ortodontia,mobile,1,1,1,33.0,no_key_event,0
2026-08-02,101546,google,cpc,Remarketing_Site,mobile,1,1,2,67.0,no_key_event,0
2026-08-02,101544,instagram,social,(not set),mobile,1,1,3,59.0,no_key_event,0
2026-08-02,101543,google,cpc,Remarketing_Site,mobile,1,1,2,64.0,no_key_event,0
2026-08-02,101555,(direct),(none),(not set),desktop,1,1,2,51.0,no_key_event,0
2026-08-03,101616,(direct),(none),(not set),mobile,1,1,4,70.0,no_key_event,0
2026-08-03,101617,google,cpc,Pesquisa_Implantes,mobile,1,1,4,30.0,no_key_event,0
2026-08-03,101618,google,cpc,Pesquisa_Ortodontia,mobile,1,1,1,47.0,no_key_event,0
2026-08-03,101639,google,maps,(not set),desktop,1,1,4,89.0,no_key_event,0
2026-08-03,101620,google,organic,(not set),mobile,1,1,2,69.0,click_whatsapp,1
2026-08-03,101615,google,organic,(not set),mobile,1,1,2,45.0,no_key_event,0
2026-08-03,101619,(direct),(none),(not set),tablet,1,1,4,72.0,no_key_event,0
2026-08-03,101614,google,cpc,Pesquisa_Implantes,mobile,1,1,3,47.0,no_key_event,0
2026-08-03,101608,google,organic,(not set),mobile,1,0,2,4.0,no_key_event,0
2026-08-03,101612,google,maps,(not set),mobile,1,1,2,89.0,no_key_event,0
2026-08-03,101611,google,cpc,Pesquisa_Clareamento,mobile,1,0,3,40.0,no_key_event,0
2026-08-03,101610,(direct),(none),(not set),mobile,1,1,4,22.0,no_key_event,0
2026-08-03,101609,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,35.0,no_key_event,0
2026-08-03,101621,(direct),(none),(not set),desktop,1,0,1,3.0,no_key_event,0
2026-08-03,101607,google,organic,(not set),mobile,1,1,1,95.0,click_whatsapp,1
2026-08-03,101613,google,cpc,Pesquisa_Implantes,mobile,1,0,3,6.0,no_key_event,0
2026-08-03,101622,(direct),(none),(not set),mobile,1,1,2,56.0,click_whatsapp,1
2026-08-03,101628,instagram,social,(not set),desktop,1,0,2,3.0,no_key_event,0
2026-08-03,101624,instagram,social,(not set),desktop,1,0,2,9.0,no_key_event,0
2026-08-03,101640,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,3.0,no_key_event,0
2026-08-03,101638,google,organic,(not set),mobile,1,1,1,101.0,no_key_event,0
2026-08-03,101637,google,cpc,Pesquisa_Ortodontia,mobile,1,0,1,64.0,no_key_event,0
2026-08-03,101636,(direct),(none),(not set),mobile,1,0,1,5.0,no_key_event,0
2026-08-03,101635,(direct),(none),(not set),mobile,1,1,4,86.0,click_whatsapp,1
2026-08-03,101634,google,cpc,Pesquisa_Implantes,mobile,1,1,1,69.0,no_key_event,0
2026-08-03,101623,google,organic,(not set),mobile,1,1,1,36.0,no_key_event,0
2026-08-03,101633,facebook,cpc,FB_Implantes_Video,mobile,1,1,2,85.0,no_key_event,0
2026-08-03,101630,google,cpc,Remarketing_Site,desktop,1,1,2,99.0,no_key_event,0
2026-08-03,101629,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,3,25.0,no_key_event,0
2026-08-03,101606,google,cpc,Remarketing_Site,desktop,1,0,1,22.0,no_key_event,0
2026-08-03,101627,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,2,3.0,no_key_event,0
2026-08-03,101626,google,cpc,Remarketing_Site,mobile,1,0,4,38.0,no_key_event,0
2026-08-03,101625,facebook,cpc,FB_Implantes_Video,mobile,1,0,2,19.0,no_key_event,0
2026-08-03,101631,facebook,cpc,FB_Implantes_Video,mobile,1,0,3,40.0,no_key_event,0
2026-08-03,101605,google,cpc,Pesquisa_Ortodontia,mobile,1,0,1,3.0,no_key_event,0
2026-08-03,101632,google,cpc,Pesquisa_Ortodontia,desktop,1,1,2,44.0,no_key_event,0
2026-08-03,101603,(direct),(none),(not set),desktop,1,1,1,65.0,no_key_event,0
2026-08-03,101583,google,cpc,Pesquisa_Clareamento,desktop,1,0,2,11.0,no_key_event,0
2026-08-03,101582,google,cpc,Remarketing_Site,mobile,1,1,3,100.0,no_key_event,0
2026-08-03,101581,google,cpc,Remarketing_Site,mobile,1,0,1,3.0,no_key_event,0
2026-08-03,101580,google,organic,(not set),mobile,1,1,4,85.0,no_key_event,0
2026-08-03,101579,google,cpc,Remarketing_Site,mobile,1,1,2,47.0,no_key_event,0
2026-08-03,101578,google,cpc,Pesquisa_Clareamento,desktop,1,1,1,76.0,no_key_event,0
2026-08-03,101577,google,cpc,Pesquisa_Ortodontia,mobile,1,0,4,31.0,no_key_event,0
2026-08-03,101576,google,organic,(not set),mobile,1,0,3,28.0,no_key_event,0
2026-08-03,101575,instagram,social,(not set),mobile,1,0,4,40.0,no_key_event,0
2026-08-03,101574,google,maps,(not set),mobile,1,1,2,103.0,no_key_event,0
2026-08-03,101572,google,cpc,Remarketing_Site,mobile,1,0,2,3.0,no_key_event,0
2026-08-03,101571,google,cpc,Pesquisa_Implantes,mobile,1,0,4,3.0,no_key_event,0
2026-08-03,101570,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,66.0,no_key_event,0
2026-08-03,101569,google,cpc,Pesquisa_Ortodontia,desktop,1,1,4,86.0,no_key_event,0
2026-08-03,101604,google,organic,(not set),mobile,1,0,1,17.0,no_key_event,0
2026-08-03,101584,google,cpc,Remarketing_Site,mobile,1,0,2,31.0,no_key_event,0
2026-08-03,101585,facebook,cpc,FB_Implantes_Video,mobile,1,0,2,32.0,no_key_event,0
2026-08-03,101573,google,organic,(not set),mobile,1,1,2,79.0,no_key_event,0
2026-08-03,101587,google,organic,(not set),mobile,1,0,1,21.0,no_key_event,0
2026-08-03,101602,google,organic,(not set),mobile,1,1,3,43.0,no_key_event,0
2026-08-03,101586,google,organic,(not set),mobile,1,1,3,52.0,no_key_event,0
2026-08-03,101601,google,organic,(not set),mobile,1,0,2,9.0,no_key_event,0
2026-08-03,101600,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,60.0,click_whatsapp,1
2026-08-03,101598,google,cpc,Pesquisa_Clareamento,desktop,1,0,3,3.0,no_key_event,0
2026-08-03,101597,google,cpc,Pesquisa_Ortodontia,mobile,1,0,4,3.0,no_key_event,0
2026-08-03,101596,google,cpc,Pesquisa_Ortodontia,mobile,1,0,1,3.0,no_key_event,0
2026-08-03,101595,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-03,101599,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,35.0,no_key_event,0
2026-08-03,101594,google,cpc,Remarketing_Site,desktop,1,1,2,88.0,no_key_event,0
2026-08-03,101593,facebook,cpc,FB_Implantes_Video,mobile,1,1,2,52.0,no_key_event,0
2026-08-03,101588,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,81.0,no_key_event,0
2026-08-03,101592,google,cpc,Remarketing_Site,mobile,1,0,1,50.0,no_key_event,0
2026-08-03,101591,google,organic,(not set),mobile,1,1,2,3.0,no_key_event,0
2026-08-03,101590,google,cpc,Pesquisa_Ortodontia,mobile,1,1,3,76.0,no_key_event,0
2026-08-03,101589,facebook,cpc,FB_Implantes_Video,desktop,1,0,3,13.0,no_key_event,0
2026-08-04,101680,google,cpc,Remarketing_Site,mobile,1,0,2,3.0,no_key_event,0
2026-08-04,101679,google,cpc,Remarketing_Site,mobile,1,0,1,16.0,no_key_event,0
2026-08-04,101678,google,cpc,Pesquisa_Clareamento,mobile,1,0,2,34.0,no_key_event,0
2026-08-04,101677,instagram,social,(not set),mobile,1,0,2,11.0,no_key_event,0
2026-08-04,101675,google,cpc,Pesquisa_Ortodontia,mobile,1,1,3,97.0,no_key_event,0
2026-08-04,101671,instagram,social,(not set),mobile,1,0,2,3.0,no_key_event,0
2026-08-04,101674,(direct),(none),(not set),mobile,1,1,1,38.0,no_key_event,0
2026-08-04,101673,google,cpc,Remarketing_Site,mobile,1,1,3,49.0,no_key_event,0
2026-08-04,101681,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,45.0,no_key_event,0
2026-08-04,101672,google,cpc,Pesquisa_Implantes,desktop,1,0,1,3.0,no_key_event,0
2026-08-04,101676,google,maps,(not set),mobile,1,1,1,99.0,no_key_event,0
2026-08-04,101682,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,25.0,no_key_event,0
2026-08-04,101690,google,cpc,Pesquisa_Ortodontia,desktop,1,1,2,40.0,no_key_event,0
2026-08-04,101684,google,cpc,Pesquisa_Clareamento,mobile,1,0,2,24.0,no_key_event,0
2026-08-04,101685,instagram,social,(not set),tablet,1,0,1,3.0,no_key_event,0
2026-08-04,101686,instagram,social,(not set),desktop,1,0,1,3.0,no_key_event,0
2026-08-04,101687,google,organic,(not set),mobile,1,0,2,3.0,click_whatsapp,1
2026-08-04,101688,google,cpc,Pesquisa_Implantes,mobile,1,1,1,89.0,no_key_event,0
2026-08-04,101689,google,organic,(not set),mobile,1,0,4,3.0,no_key_event,0
2026-08-04,101691,google,cpc,Pesquisa_Implantes,mobile,1,1,3,61.0,no_key_event,0
2026-08-04,101692,google,organic,(not set),mobile,1,1,1,48.0,no_key_event,0
2026-08-04,101693,instagram,social,(not set),mobile,1,1,2,46.0,no_key_event,0
2026-08-04,101694,google,cpc,Pesquisa_Implantes,mobile,1,0,1,18.0,no_key_event,0
2026-08-04,101695,google,organic,(not set),mobile,1,1,1,66.0,no_key_event,0
2026-08-04,101670,instagram,social,(not set),mobile,1,0,3,19.0,no_key_event,0
2026-08-04,101696,google,maps,(not set),mobile,1,1,1,90.0,no_key_event,0
2026-08-04,101683,google,cpc,Pesquisa_Ortodontia,mobile,1,1,4,81.0,no_key_event,0
2026-08-04,101669,google,cpc,Pesquisa_Implantes,mobile,1,1,3,68.0,click_whatsapp,1
2026-08-04,101656,google,organic,(not set),mobile,1,0,4,9.0,no_key_event,0
2026-08-04,101667,google,organic,(not set),mobile,1,1,1,81.0,no_key_event,0
2026-08-04,101641,google,maps,(not set),mobile,1,1,1,113.0,no_key_event,0
2026-08-04,101642,facebook,cpc,FB_Implantes_Video,desktop,1,0,3,8.0,no_key_event,0
2026-08-04,101643,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,9.0,no_key_event,0
2026-08-04,101644,facebook,cpc,FB_Implantes_Video,mobile,1,0,1,69.0,no_key_event,0
2026-08-04,101645,google,cpc,Pesquisa_Implantes,mobile,1,1,1,88.0,no_key_event,0
2026-08-04,101646,google,cpc,Pesquisa_Implantes,desktop,1,1,2,99.0,no_key_event,0
2026-08-04,101647,google,cpc,Pesquisa_Ortodontia,mobile,1,1,4,114.0,no_key_event,0
2026-08-04,101668,google,maps,(not set),desktop,1,1,2,22.0,no_key_event,0
2026-08-04,101649,google,maps,(not set),mobile,1,1,4,84.0,no_key_event,0
2026-08-04,101650,google,cpc,Remarketing_Site,mobile,1,0,3,3.0,no_key_event,0
2026-08-04,101651,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-04,101652,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,13.0,no_key_event,0
2026-08-04,101648,google,cpc,Remarketing_Site,desktop,1,1,1,54.0,no_key_event,0
2026-08-04,101654,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,11.0,no_key_event,0
2026-08-04,101653,google,cpc,Pesquisa_Clareamento,desktop,1,1,3,57.0,no_key_event,0
2026-08-04,101665,google,organic,(not set),mobile,1,1,1,49.0,no_key_event,0
2026-08-04,101664,instagram,social,(not set),mobile,1,0,3,16.0,no_key_event,0
2026-08-04,101663,google,organic,(not set),mobile,1,0,4,30.0,no_key_event,0
2026-08-04,101662,instagram,social,(not set),mobile,1,1,3,94.0,no_key_event,0
2026-08-04,101666,instagram,social,(not set),mobile,1,1,2,91.0,no_key_event,0
2026-08-04,101660,google,organic,(not set),mobile,1,0,2,64.0,no_key_event,0
2026-08-04,101659,(direct),(none),(not set),mobile,1,0,3,10.0,no_key_event,0
2026-08-04,101658,google,cpc,Remarketing_Site,desktop,1,1,3,52.0,no_key_event,0
2026-08-04,101657,google,cpc,Pesquisa_Clareamento,mobile,1,1,3,62.0,no_key_event,0
2026-08-04,101655,google,organic,(not set),mobile,1,1,4,35.0,no_key_event,0
2026-08-04,101661,google,cpc,Remarketing_Site,desktop,1,1,1,82.0,no_key_event,0
2026-08-05,101733,facebook,cpc,FB_Implantes_Video,mobile,1,0,1,42.0,no_key_event,0
2026-08-05,101732,facebook,cpc,FB_Implantes_Video,mobile,1,0,2,27.0,no_key_event,0
2026-08-05,101731,instagram,social,(not set),mobile,1,1,1,69.0,no_key_event,0
2026-08-05,101730,google,cpc,Pesquisa_Implantes,mobile,1,1,1,63.0,no_key_event,0
2026-08-05,101727,google,organic,(not set),mobile,1,0,1,31.0,no_key_event,0
2026-08-05,101728,(direct),(none),(not set),mobile,1,1,1,49.0,no_key_event,0
2026-08-05,101726,google,cpc,Remarketing_Site,mobile,1,1,2,75.0,no_key_event,0
2026-08-05,101725,google,organic,(not set),mobile,1,1,3,67.0,no_key_event,0
2026-08-05,101734,google,cpc,Pesquisa_Clareamento,desktop,1,0,1,55.0,no_key_event,0
2026-08-05,101729,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,69.0,no_key_event,0
2026-08-05,101736,google,cpc,Remarketing_Site,mobile,1,0,2,13.0,no_key_event,0
2026-08-05,101724,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,95.0,no_key_event,0
2026-08-05,101738,google,maps,(not set),mobile,1,1,2,84.0,click_whatsapp,1
2026-08-05,101739,facebook,cpc,FB_Promo_Avaliacao,tablet,1,0,2,3.0,no_key_event,0
2026-08-05,101740,google,cpc,Pesquisa_Implantes,mobile,1,1,2,103.0,no_key_event,0
2026-08-05,101741,google,cpc,Pesquisa_Clareamento,mobile,1,1,3,110.0,no_key_event,0
2026-08-05,101742,google,organic,(not set),mobile,1,1,1,61.0,no_key_event,0
2026-08-05,101743,instagram,social,(not set),mobile,1,0,1,16.0,no_key_event,0
2026-08-05,101744,google,cpc,Pesquisa_Implantes,mobile,1,0,1,19.0,no_key_event,0
2026-08-05,101745,instagram,social,(not set),mobile,1,0,1,49.0,no_key_event,0
2026-08-05,101746,google,cpc,Pesquisa_Clareamento,desktop,1,0,1,13.0,no_key_event,0
2026-08-05,101747,google,cpc,Remarketing_Site,mobile,1,0,1,26.0,no_key_event,0
2026-08-05,101748,google,organic,(not set),mobile,1,1,1,55.0,no_key_event,0
2026-08-05,101737,google,organic,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-05,101723,google,maps,(not set),tablet,1,1,2,21.0,no_key_event,0
2026-08-05,101735,(direct),(none),(not set),mobile,1,1,1,77.0,no_key_event,0
2026-08-05,101721,google,organic,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-08-05,101698,google,organic,(not set),mobile,1,0,2,13.0,no_key_event,0
2026-08-05,101699,google,maps,(not set),mobile,1,1,3,57.0,no_key_event,0
2026-08-05,101700,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,3,27.0,no_key_event,0
2026-08-05,101701,(direct),(none),(not set),tablet,1,1,1,86.0,no_key_event,0
2026-08-05,101702,google,maps,(not set),mobile,1,1,4,66.0,no_key_event,0
2026-08-05,101703,google,cpc,Pesquisa_Implantes,desktop,1,1,3,80.0,no_key_event,0
2026-08-05,101704,google,cpc,Pesquisa_Clareamento,mobile,1,1,4,83.0,no_key_event,0
2026-08-05,101705,google,cpc,Remarketing_Site,mobile,1,0,4,36.0,no_key_event,0
2026-08-05,101706,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,52.0,no_key_event,0
2026-08-05,101707,facebook,cpc,FB_Implantes_Video,mobile,1,0,1,28.0,no_key_event,0
2026-08-05,101708,google,cpc,Pesquisa_Implantes,mobile,1,0,1,16.0,no_key_event,0
2026-08-05,101709,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,48.0,no_key_event,0
2026-08-05,101697,google,organic,(not set),mobile,1,0,2,17.0,no_key_event,0
2026-08-05,101710,(direct),(none),(not set),mobile,1,1,4,69.0,no_key_event,0
2026-08-05,101711,google,organic,(not set),mobile,1,1,4,82.0,click_whatsapp,1
2026-08-05,101712,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,76.0,no_key_event,0
2026-08-05,101713,(direct),(none),(not set),mobile,1,0,2,24.0,no_key_event,0
2026-08-05,101714,google,cpc,Pesquisa_Implantes,mobile,1,1,1,55.0,no_key_event,0
2026-08-05,101715,google,cpc,Pesquisa_Clareamento,mobile,1,0,3,3.0,click_whatsapp,1
2026-08-05,101716,google,cpc,Pesquisa_Clareamento,desktop,1,0,1,9.0,no_key_event,0
2026-08-05,101717,google,cpc,Pesquisa_Ortodontia,desktop,1,1,1,65.0,no_key_event,0
2026-08-05,101718,google,organic,(not set),mobile,1,0,2,28.0,no_key_event,0
2026-08-05,101719,google,cpc,Pesquisa_Clareamento,desktop,1,1,1,47.0,no_key_event,0
2026-08-05,101720,instagram,social,(not set),mobile,1,0,2,26.0,no_key_event,0
2026-08-05,101722,facebook,cpc,FB_Implantes_Video,mobile,1,1,1,62.0,no_key_event,0
2026-08-06,101785,google,cpc,Pesquisa_Implantes,mobile,1,0,1,17.0,no_key_event,0
2026-08-06,101784,instagram,social,(not set),mobile,1,1,1,54.0,no_key_event,0
2026-08-06,101783,(direct),(none),(not set),desktop,1,1,1,103.0,no_key_event,0
2026-08-06,101782,google,cpc,Pesquisa_Clareamento,mobile,1,0,3,20.0,no_key_event,0
2026-08-06,101776,google,cpc,Pesquisa_Ortodontia,mobile,1,1,4,73.0,no_key_event,0
2026-08-06,101780,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,3.0,no_key_event,0
2026-08-06,101779,google,cpc,Pesquisa_Ortodontia,desktop,1,0,1,46.0,no_key_event,0
2026-08-06,101777,(direct),(none),(not set),mobile,1,1,4,63.0,click_whatsapp,1
2026-08-06,101786,instagram,social,(not set),desktop,1,1,3,82.0,no_key_event,0
2026-08-06,101781,(direct),(none),(not set),desktop,1,0,2,3.0,no_key_event,0
2026-08-06,101787,google,cpc,Pesquisa_Implantes,mobile,1,0,2,42.0,no_key_event,0
2026-08-06,101793,(direct),(none),(not set),mobile,1,1,2,28.0,no_key_event,0
2026-08-06,101789,google,organic,(not set),mobile,1,1,4,54.0,click_whatsapp,1
2026-08-06,101790,instagram,social,(not set),mobile,1,1,2,49.0,no_key_event,0
2026-08-06,101791,google,organic,(not set),desktop,1,1,4,39.0,click_whatsapp,1
2026-08-06,101792,google,organic,(not set),mobile,1,1,1,103.0,no_key_event,0
2026-08-06,101794,google,cpc,Pesquisa_Clareamento,mobile,1,0,2,40.0,no_key_event,0
2026-08-06,101795,google,cpc,Pesquisa_Implantes,mobile,1,1,1,89.0,no_key_event,0
